product_id,user_id,user_name,review_id,review_title,review_content
B08HD7JQHX,AFILRU3X2FCDPDW5UKLT6C7OPJSA,M Daniel John,R16ZGZCQ1H0ED3,Stylish and flexible cable,I have buy this product because my laptop don’t support wifi 5ghz band
B08HD7JQHX,AFWTGD4FCS2E2U2TDCOEOGP2FWEA,Amazon Customer,R217N2SRNQMWHJ,Amazing,in 2.5 ghz I receive 30-40Mbps speed only but my broadband plan is 150Mbps.1. Easy to use plug and play windows 102. Good signal i am using another room from router no signal drop
B08HD7JQHX,AFHMG44566SPMVPBLRU7VTTJ26VA,Amazon Customer,R1H7N6CO2XOFSO,Value for money product,I receive full signal.3. Little bit expensive but go with this because of good signal.4. I receive 170Mbps + download and 110Mbps upload speed on 5ghz and my broadband plan is 150Mbps.I highly recommend this product.
B08HD7JQHX,AFBDL2XOOPYMHMLABSXN4JAF3WOA,KIRAN BABU BIREDDI,R2GC03W48T3IJR,Satisfied,i purchase this product for company use and this is a very good product.
B08HD7JQHX,AGZK3EYB72FFZWRS77DCYORIIZZQ,gaurav kumar,R3EL2OA6MMM893,Charging is really fast,I am using this on an old Mac Mini
B08HD7JQHX,AGPQASU7OTDRO76TQFWP7NVDKD6A,srinivasa reddy t,R1GV21LOE1079G,Value for money,since the Broadcom proprietary drivers aren't available and the replacement B43 drivers don't allow for sufficient download speeds
B08HD7JQHX,AE62ADD7WHBES7SB2GESKXCE2R7Q,Ram Allways,R3RT49SO6YCNDO,Product review,"at least in my experience. I got this device up and running with Ubuntu 22.04 with Linux 5.15.0-56-generic.Google search for ""morrownr/8821au-20210708"" and use the driver on Github. I'm using the product ""TP-Link AC600"" btw. If you are using the other variant sold on Amazon"
B08HD7JQHX,AFZZ3LQJXGZL2I3L2FI2I4ZYEDPA,uday ghatak,R31P7Y321UTDK1,Good quality,use lsusb and find out which network interface you are going to have to install drivers for. GIYF.I will admit
B0B31FR4Y2,AF5VUXGXGK7JT2XRO7HGTFDQY5OA,M Daniel John,R16ZGZCQ1H0ED3,Good product,this is probably going to be hard for someone who is not generally comfortable with a shell
B0B31FR4Y2,AEIXBTPYBR47FGHAXDGUF47THVNA,Amazon Customer,R217N2SRNQMWHJ,Good Product,bash for example. But even though I had never used dkms or iw before
B0B31FR4Y2,AE22E2AXODSPNK3EBIHNGYS5LOSA,Amazon Customer,R1H7N6CO2XOFSO,As of now seems good,the Github repo along with the build tools available in the jammy repo made it easy enough to get the device working (read the GitHub Readme).To be sure I first got the drivers working in a local Ubuntu VM using Guest Additions to connect to the USB device directly from the guest OS
B0B31FR4Y2,AHHV55IOBUA43K6OGUB6MH4SCSPA,KIRAN BABU BIREDDI,R2GC03W48T3IJR,Satisfied,which also worked.Ultimately
B0B31FR4Y2,AGJZRLTPG3LJML3KI4RAVEQ2RQDQ,gaurav kumar,R3EL2OA6MMM893,Charging is really fast,I installed the OS on the host and setup the drivers using USB tethering. I then got the same download speed using this device I was previously getting on my other network interfaces on Windows and Mac
B0B31FR4Y2,AGRAVGG6YRUYTGZDEFZUUNUQO2MA,srinivasa reddy t,R1GV21LOE1079G,Value for money,but now on Ubuntu.The device itself is a bit sensitive to the antenna direction when it comes to the impact on download speed. Have been using for about a month now without complaints.
B0B31FR4Y2,AGS2SGI5ZQ3VU6CQCOHCNJ33XQRQ,Ram Allways,R3RT49SO6YCNDO,Product review,Do not go for reviews that say that it do not support kali. Me and some of my friends all are using it for Wi-Fi hacking and it works really well
B0B31FR4Y2,AGCI7Z2ERAGGKG4BPPEUVLXHT2FQ,uday ghatak,R31P7Y321UTDK1,Good quality,it also supports monitor mode. If you are having issues in connecting it to your Kali machine then just go through the web surf a bit and you will find relevant articles on how to connect this TP link adapter to your kali machine. There is also a driver of realtek which you might need to install to make it work in your kali machine.I have given it 4 stars just because the performance if not good as the Alpha adapters which is reasonable for this range of price but in this range and for as a beginner it is the best adapter you can buy.
B09Y14JLP3,AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,M Daniel John,R16ZGZCQ1H0ED3,Good product,Nice product. Working fine. My PC is now 5G  Price is too high so giving 4 star
B09Y14JLP3,AHR5LL4YACXI5EFTGVBU56XUEG3Q,Amazon Customer,R217N2SRNQMWHJ,Good Product,Got the Wi-Fi in one of the rooms from 0 to 70%. Has been working well since a month now. Good alternative to a repeater if only a single device needs to access the Wi-Fi from a corner.
B09Y14JLP3,AG4K2GZXDJUJR73746BVI5ZCXXAA,Amazon Customer,R1H7N6CO2XOFSO,As of now seems good,The product is very nice and have good Wifi signal. Using this for over a month now
B09Y14JLP3,AEWZWQVWEH3665BOU2QPVBRLTTSQ,KIRAN BABU BIREDDI,R2GC03W48T3IJR,Satisfied,no complain. But when it for the first time
B09Y14JLP3,AHRRE5O2H4IOLL6MP6GQDG5WA7CA,gaurav kumar,R3EL2OA6MMM893,Charging is really fast,you need to install the driver on your desktop/laptop from the TP link website to make it operational
B09Y14JLP3,AHXDIZAFO4I6IXLPNGBHUSK7UZBQ,srinivasa reddy t,R1GV21LOE1079G,Value for money,which is not very well explained in the manual.
B09Y14JLP3,AHTLGCL5SZOQA3Z7FN2JPUWU2FAA,Ram Allways,R3RT49SO6YCNDO,Product review,This product is very good
B09Y14JLP3,AGWT3N6VGOTZTXX4EK53LSAV4JDQ,uday ghatak,R31P7Y321UTDK1,Good quality,I have buy this product because my laptop don’t support wifi 5ghz band
B09ZHCJDP1,AFLLEPVLIAH2DFSHAZ77KWFM72ZA,M Daniel John,R16ZGZCQ1H0ED3,Good product,in 2.5 ghz I receive 30-40Mbps speed only but my broadband plan is 150Mbps.1. Easy to use plug and play windows 102. Good signal i am using another room from router no signal drop
B09ZHCJDP1,AHY2YZWK63CNZ626MC3TFQRBB7RA,Amazon Customer,R217N2SRNQMWHJ,Good Product,I receive full signal.3. Little bit expensive but go with this because of good signal.4. I receive 170Mbps + download and 110Mbps upload speed on 5ghz and my broadband plan is 150Mbps.I highly recommend this product.
B09ZHCJDP1,AG3PG2EM3MIT6IYPS5KZRIAF4QDQ,Amazon Customer,R1H7N6CO2XOFSO,As of now seems good,i purchase this product for company use and this is a very good product.
B09ZHCJDP1,AE2KS6ZY376YMGX7RNKV7VXUEGFQ,KIRAN BABU BIREDDI,R32XZQTB1BP0J8,Satisfied,ABOUT  AMAZONBASICS:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxAmazon Basics was launched in 2009 & is Amazon’s own inhouse brand for fast moving small electronic consumer goods.Here amazon uses its massive collection of sales data to launch products that are in huge demand & already exist in the market- but at lower prices. Simply put up a similar replica for something successful but at much affordable prices.If something isn’t an immediate hit
B09ZHCJDP1,AHUPZTSAPO7GABNBTIBDYNFKYFKQ,gaurav kumar,R2NHRHTL743ZMA,Charging is really fast,Amazon pulls it and moves on.Amazon otherwise is like an online marketplace where it provides a portal for various sellers to sell their product BUT with amazonbasics - Amazon is selling its own product at its own marketplace .Here it derives the benefit of eliminating any intermediate distributors or retailers & hence amazonbasics branded products are available for a lower price attracting bulk customers online.As an additional benefit
B09ZHCJDP1,AENQGQZ4L2CTB7HT4QUUZB3IJO6A,srinivasa reddy t,R10FKRAEORI9L,Value for money,Amazonbasics products are delivered free to prime members & are covered under amazon warranty for all and hence any claim or replacement procedures are highly streamlined & immediately taken care of.ABOUT OUR PRODUCT ( REQUIREMENT vs ACTUAL):xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxI recently purchased a new Qualcomm 3 Qbix car charger & was looking for a cable with USB A to Micro B connector. I listed my priorities under various heads to come up with a conclusion and let us compare the actual product based upon my initial requirements:1.) DATA EXCHANGE:*****************************Since it was to be primarily used for fast mobile devices charging in car
B09ZHCJDP1,AFZDZGWHZNPZ3VLECIBYSFUDGT4A,Ram Allways,REVEDLADDDB1V,Product review,Data exchange capability was not much of my concern. Preference though would surely have been a USB 3 but it didn’t bother me if I could only get a USB 2.0 too.ACTUAL PRODUCT: I did try to copy a movie file just for the sake of testing data exchange and I found it to be pretty well. I did not capture any speed data but then we all know speed of data transfer also varies with the type of data being transferred. The more variety of data being transferred simultaneously the lower will be the speed.2.) LENGTH OF THE CABLE :**************************************Again since I could not afford to have a lengthy loop of cable bunched around my gear knob
B09ZHCJDP1,AGOYRUEHDI3SH7N4KBLQS4KE6G2A,uday ghatak,R36GKVZB8QEVRH,Good quality,I preferred to keep it short & simple hence my only lookout was upto around a meter or below.ACTUAL PRODUCT: The cable came nicely packed in a paper packet and was precisely 0.9 meters or approximately 3 feet long. The length was sufficient for me to plug-in any of the mobile devices to my car charger at the drivers or the side passenger’s seat.3.) TANGLE FREE/ FLEXIBILITY/ STRENGTH STANDARDS:**************************************************************************I am not particularly a fan of those stubborn braided wires which are so hard that they retain the shape in which they are bent. I wanted something that was thick yet flexible enough to acquire a circular shape when bunched.ACTUAL PRODUCT: The cable received looked exactly as shown over the site with good flexibility
B08C4Z69LN,AHT3PNU446CPE3MJRLGDF5V2R5EA,M Daniel John,R2GVIPC51M5OO6,Good product,reasonable thickness & a sturdy intermediate cable. The whole construction of the cable due it’s cable size & flexibility is almost tangle-free.The associated cable was not exactly thick but can’t be termed as thin or delicate too. It’s not the thickest I’ve seen but then thickest doesn’t always means most durable. Given my application it’s more than just suitable.The overall built & quality of the cable & insulation looks promising enough to last few years. Even if used for other than car charging it looks durable enough to last long.I had further shortlisted mansaa & an amkette cable for the same purpose but they were too long for my requirement.4.) COMPACT MOULDED CONNECTORS:*********************************************************Had an inclination towards moulded connectors to avoid any issues where the connectors break open exposing the terminal PCBs.ACTUAL PRODUCT : There are no complaints regarding the connectors of the actual cable. The connectors are perfectly moulded without any joints or risks of splitting open. The connector casings are further quite compact at terminals to fit in comfortably at scarce spaces.The connector ports are sturdy enough both at USB A & micro B ports. The micro B port pins lock securely onto the charging mobile devices which is quite good.No signs of loose construction.Being Gold-plated is more of a misleading & fancy term(in this case) as most of the metal ports designed today already have a corrosion resistance & nobody is going to use them in saline sea water anyways.5.) AVAILABILITY OF TIES/VELCRO STRAPS :***********************************************************As per my intended use in a car where compactness was of paramount importance
B08C4Z69LN,AFM4NVMFZR7V3YHD54FEHQXFQBXA,Amazon Customer,R353OSCK8VF5E3,Good Product,I expected an included cable tie or a Velcro strap would be a nice add-on to properly adjust & arrange the cable as per requirement.ACTUAL PRODUCT: This I miss the most in the provided actual cable
B08C4Z69LN,AFZEG6L4GPWPLCNRA727ERKMBPBA,Amazon Customer,R30ADKRID5GLDX,As of now seems good,there is no provision of an included strap or cable tie through which I could adjust my required cable length easily.6.) DECENT CURRENT HANDLING CAPABILITY:******************************************************************On the newest QC 3.0 certified chargers the current transmission can go up to 3.4 amps in certain cases hence the cable needed to have a decent current handling ability.ACTUAL PRODUCT : The actual cable has a nameplate rating of handling up to 2.1 amps against demands at new QC 3.0 chargers that could go up to 3.4 amps. Here
B08C4Z69LN,AF6ZV6WLSN2HCC3XHTVHZOMRRZ3Q,KIRAN BABU BIREDDI,R32XZQTB1BP0J8,Satisfied,let me clear out that the latest QC chargers vary voltage to current ratios to achieve desired fast charging  & thus it is not like a continuous flow of 3.4 amps is there
B08C4Z69LN,AEIRWUG67FDIYGZLFOLIOT3LAZ4A,gaurav kumar,R2NHRHTL743ZMA,Charging is really fast,it keeps on reducing hence cable ratings designed for a continuous current handling of anything above 2.0 amps would sufficiently work with QC 3.0 chargers.Have tried it safely multiple times charging my Samsung S7 from 10 % without the cable getting hot.7.) WARRANTY:************************Comes with a 1 year warranty as expected. Not the best in the industry but reasonable.OTHER OBSERVATIONS:*************************************Apart from the above listed features
B08C4Z69LN,AH67GVYCB2QS6CIQIZ7IFYKSMXCQ,srinivasa reddy t,R10FKRAEORI9L,Value for money,the other details of the actual product received worth mentioning are:8.) The cable is manufactured in China & imported by amazon warehouse dealers under the brand name & philosophy of amazonbasics.9.) The cable has a manufacturing date of Oct 2017 & it was imported to India in Dec 2017.10.) The cable has a MRP tag of 495 bucks however I purchased it online for 269 bucks.being a prime member shipping was free.11.) A customer care toll free number & email is also printed over the label for registration of any consumer grievances.FINAL VERDICT:xxxxxxxxxxxxxxxxxxIt has been few days since I have received & been using this product. So far everything from construction to performance seems to be convincing enough to recommend it and for a price of around 260 I suppose
B08C4Z69LN,AF7V4J7TH7SIZBZW2ZKS56QML76A,Ram Allways,REVEDLADDDB1V,Product review,its worth it.Will surely update if any malfunction is observed.
B08C4Z69LN,AGNGKPDG2KXIZC5EXKPKSBJTSBNQ,uday ghatak,R36GKVZB8QEVRH,Good quality,Worth for buy!
B016XVRKZM,AGZRJIMJCQUUHZG34JSIL5PSXGTA,M Daniel John,R2GVIPC51M5OO6,Good product,The quality that amazon basics at times give at cheap prices is beyond imagination. simply superb
B016XVRKZM,AHHGP3WIV7RMRVERWVUEYLPYXYHQ,Amazon Customer,R353OSCK8VF5E3,Good Product,goverment shouldnt hinder amazon products
B016XVRKZM,AGB2GEXGTW7TMVVANDCMSSXHC45Q,Amazon Customer,R30ADKRID5GLDX,As of now seems good,amazon products rather gives competition to local qualityless products which consumers are forced to buy beacause they have no quality competition. Make in india is good
B016XVRKZM,AHMRZCSYJPOWABVP3722Z6YZR7KA,KIRAN BABU BIREDDI,R32XZQTB1BP0J8,Satisfied,but if the make in india products are simple cheap copies of branded products without any investment in R and D
B016XVRKZM,AFILVH3E6XXNDPWWK5NDSVKXLEHQ,gaurav kumar,R2NHRHTL743ZMA,Charging is really fast,without R and D make in india would never be successfull and ousting companies like amazon will only lead to loss for consumers
B016XVRKZM,AG4V65HMYF6P3SFTT3ACUTVJ5ZWQ,srinivasa reddy t,R10FKRAEORI9L,Value for money,govt should infact encourage such competition.
B016XVRKZM,AEYUOB6DIP2L2UJDHWMN3TIFU2CQ,Ram Allways,REVEDLADDDB1V,Product review,Amazon basics provides one of the best cables available for charging your phone or connecting devices.As an past customer of many cables from Amazon this cable doesn't also disappoint
B016XVRKZM,AE3BKBMK2CPOW3B3NOAN6753O4TA,uday ghatak,R36GKVZB8QEVRH,Good quality,Supports fast charging for all my Samsung phones.I use Samsung a9pro 2016
B00LHZW3XY,AGKET6EBMS4XL3NJXMR2JOPTFO5A,M Daniel John,R2GVIPC51M5OO6,Good product,Samsung s8plus 2017
B00LHZW3XY,AEWBMDGEZ4X45MQ755DGGWVOA5PQ,Amazon Customer,R353OSCK8VF5E3,Good Product,which this cable is compatible with .Very sturdy
B00LHZW3XY,AEDWE7SRSLUC4O4UBDVW2PG6RALA,Amazon Customer,R30ADKRID5GLDX,As of now seems good,thick and very long. 6 ftVery affordable pricing. Thanks AmazonI also use a USB c cable for my Samsung s20fe.
B00LHZW3XY,AGP2G2TDF5Q5HZECH6MKPXWAFWDA,Mohseen Qureshi,R32XZQTB1BP0J8,Satisfied,Super
B00LHZW3XY,AHHLEAFO3POG5JSN5OBR6S23N3PQ,Karan,R2NHRHTL743ZMA,Charging is really fast,Product charging is ok.. however it's mere 1 foot in length..  the vendor could have mentioned  correct product description.. there is no need to mislead.. too early to say performance as I have received it today.
B00LHZW3XY,AGNPEDP5PPB3WS77KHG6YFLDZRUA,Pranav Anand,R10FKRAEORI9L,Value for money,Good
B00LHZW3XY,AGEZS5T62DR6CMVOT6PTWIKB5G2A,Muthukumar,REVEDLADDDB1V,Product review,I have bought many cheap chinese micro usb cable in Rs 50 and Rs 100 of ubon and of many other chinese local companies
B00LHZW3XY,AEXIQRY2ZR6B6GRHEYZEMLUEUAQA,Banda Srinivas,R36GKVZB8QEVRH,Good quality,and none of them worked properly.Finall i decided to go for this.And it is charging as well transferring data
B098JYT4SY,AG775T6JDIUUYOZ5VGCCQLTCDVRQ,ONam,R2GVIPC51M5OO6,Good product,without any issue and i am very happy with my purchaseMy advice : Dont buy
B098JYT4SY,AFQPZZYIFMI3C6LLIUI7J32N2ENQ,Sudhakar P,R353OSCK8VF5E3,Good Product,cheap chinese local cables of.You will have to throw them in dustbean after some time.Better buy this one.
B098JYT4SY,AE35FM3ZVTBEQGYDRYS6BVM65J5A,Ben,R30ADKRID5GLDX,As of now seems good,ABOUT  AMAZONBASICS:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxAmazon Basics was launched in 2009 & is Amazon’s own inhouse brand for fast moving small electronic consumer goods.Here amazon uses its massive collection of sales data to launch products that are in huge demand & already exist in the market- but at lower prices. Simply put up a similar replica for something successful but at much affordable prices.If something isn’t an immediate hit
B098JYT4SY,AETNHAGXKVVCV37ZG5BSJULYPI7A,Mohseen Qureshi,R32XZQTB1BP0J8,Satisfied,Amazon pulls it and moves on.Amazon otherwise is like an online marketplace where it provides a portal for various sellers to sell their product BUT with amazonbasics - Amazon is selling its own product at its own marketplace .Here it derives the benefit of eliminating any intermediate distributors or retailers & hence amazonbasics branded products are available for a lower price attracting bulk customers online.As an additional benefit
B098JYT4SY,AHGJVDDNG2LCJPZUBWBLWIJVH5HA,Karan,R2NHRHTL743ZMA,Charging is really fast,Amazonbasics products are delivered free to prime members & are covered under amazon warranty for all and hence any claim or replacement procedures are highly streamlined & immediately taken care of.ABOUT OUR PRODUCT ( REQUIREMENT vs ACTUAL):xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxI recently purchased a new Qualcomm 3 Qbix car charger & was looking for a cable with USB A to Micro B connector. I listed my priorities under various heads to come up with a conclusion and let us compare the actual product based upon my initial requirements:1.) DATA EXCHANGE:*****************************Since it was to be primarily used for fast mobile devices charging in car
B098JYT4SY,AHKU2DWXK73RVA5XWKV75XR6WFQA,Pranav Anand,R10FKRAEORI9L,Value for money,Data exchange capability was not much of my concern. Preference though would surely have been a USB 3 but it didn’t bother me if I could only get a USB 2.0 too.ACTUAL PRODUCT: I did try to copy a movie file just for the sake of testing data exchange and I found it to be pretty well. I did not capture any speed data but then we all know speed of data transfer also varies with the type of data being transferred. The more variety of data being transferred simultaneously the lower will be the speed.2.) LENGTH OF THE CABLE :**************************************Again since I could not afford to have a lengthy loop of cable bunched around my gear knob
B098JYT4SY,AGC7CC6P34RRKZDPNW5BIM55VA3A,Muthukumar,REVEDLADDDB1V,Product review,I preferred to keep it short & simple hence my only lookout was upto around a meter or below.ACTUAL PRODUCT: The cable came nicely packed in a paper packet and was precisely 0.9 meters or approximately 3 feet long. The length was sufficient for me to plug-in any of the mobile devices to my car charger at the drivers or the side passenger’s seat.3.) TANGLE FREE/ FLEXIBILITY/ STRENGTH STANDARDS:**************************************************************************I am not particularly a fan of those stubborn braided wires which are so hard that they retain the shape in which they are bent. I wanted something that was thick yet flexible enough to acquire a circular shape when bunched.ACTUAL PRODUCT: The cable received looked exactly as shown over the site with good flexibility
B098JYT4SY,AG5C253AVEWRSVYUA7CC5DCJAXZA,Banda Srinivas,R36GKVZB8QEVRH,Good quality,reasonable thickness & a sturdy intermediate cable. The whole construction of the cable due it’s cable size & flexibility is almost tangle-free.The associated cable was not exactly thick but can’t be termed as thin or delicate too. It’s not the thickest I’ve seen but then thickest doesn’t always means most durable. Given my application it’s more than just suitable.The overall built & quality of the cable & insulation looks promising enough to last few years. Even if used for other than car charging it looks durable enough to last long.I had further shortlisted mansaa & an amkette cable for the same purpose but they were too long for my requirement.4.) COMPACT MOULDED CONNECTORS:*********************************************************Had an inclination towards moulded connectors to avoid any issues where the connectors break open exposing the terminal PCBs.ACTUAL PRODUCT : There are no complaints regarding the connectors of the actual cable. The connectors are perfectly moulded without any joints or risks of splitting open. The connector casings are further quite compact at terminals to fit in comfortably at scarce spaces.The connector ports are sturdy enough both at USB A & micro B ports. The micro B port pins lock securely onto the charging mobile devices which is quite good.No signs of loose construction.Being Gold-plated is more of a misleading & fancy term(in this case) as most of the metal ports designed today already have a corrosion resistance & nobody is going to use them in saline sea water anyways.5.) AVAILABILITY OF TIES/VELCRO STRAPS :***********************************************************As per my intended use in a car where compactness was of paramount importance
B08CFCK6CW,AF6F5SXN6WZEJUZNPNBN7WYT5HPQ,ONam,R2GVIPC51M5OO6,Good product,I expected an included cable tie or a Velcro strap would be a nice add-on to properly adjust & arrange the cable as per requirement.ACTUAL PRODUCT: This I miss the most in the provided actual cable
B08CFCK6CW,AE5Q66OAQVOETNNHP2BPN5WIBVJA,Sudhakar P,R353OSCK8VF5E3,Good Product,there is no provision of an included strap or cable tie through which I could adjust my required cable length easily.6.) DECENT CURRENT HANDLING CAPABILITY:******************************************************************On the newest QC 3.0 certified chargers the current transmission can go up to 3.4 amps in certain cases hence the cable needed to have a decent current handling ability.ACTUAL PRODUCT : The actual cable has a nameplate rating of handling up to 2.1 amps against demands at new QC 3.0 chargers that could go up to 3.4 amps. Here
B08CFCK6CW,AEH2RH7OIWT7S4QEODICS53N57KQ,Ben,R30ADKRID5GLDX,As of now seems good,let me clear out that the latest QC chargers vary voltage to current ratios to achieve desired fast charging  & thus it is not like a continuous flow of 3.4 amps is there
B08CFCK6CW,AEHOWFK4BF6CWRRJDVZUZOVUL64Q,Mohseen Qureshi,R32XZQTB1BP0J8,Will not work with new system,it keeps on reducing hence cable ratings designed for a continuous current handling of anything above 2.0 amps would sufficiently work with QC 3.0 chargers.Have tried it safely multiple times charging my Samsung S7 from 10 % without the cable getting hot.7.) WARRANTY:************************Comes with a 1 year warranty as expected. Not the best in the industry but reasonable.OTHER OBSERVATIONS:*************************************Apart from the above listed features
B08CFCK6CW,AFJ5LGRDRG2RMQGAD5BJC5YXQSJQ,Karan,R2NHRHTL743ZMA,Veri good,the other details of the actual product received worth mentioning are:8.) The cable is manufactured in China & imported by amazon warehouse dealers under the brand name & philosophy of amazonbasics.9.) The cable has a manufacturing date of Oct 2017 & it was imported to India in Dec 2017.10.) The cable has a MRP tag of 495 bucks however I purchased it online for 269 bucks.being a prime member shipping was free.11.) A customer care toll free number & email is also printed over the label for registration of any consumer grievances.FINAL VERDICT:xxxxxxxxxxxxxxxxxxIt has been few days since I have received & been using this product. So far everything from construction to performance seems to be convincing enough to recommend it and for a price of around 260 I suppose
B08CFCK6CW,AHTXV552AQKBQFWD55KKCHCNLVZA,Pranav Anand,R10FKRAEORI9L,Ok product,its worth it.Will surely update if any malfunction is observed.
B08CFCK6CW,AH2A7GWJRYJ67HRIGNYIKLIU3ORA,Muthukumar,REVEDLADDDB1V,Access wifi signal.,Worth for buy!
B08CFCK6CW,AEUXJKOEYXTPEXZALZOBJP3QBI3Q,Banda Srinivas,R36GKVZB8QEVRH,👍,The quality that amazon basics at times give at cheap prices is beyond imagination. simply superb
B09P564ZTJ,AHE44P32QOQ7RN7NMKUUNY5UCWUQ,ONam,R2GVIPC51M5OO6,very good,goverment shouldnt hinder amazon products
B09P564ZTJ,AEXGNEQORPZO3LRAOYSYY2YEKINA,Sudhakar P,R353OSCK8VF5E3,Good Product,amazon products rather gives competition to local qualityless products which consumers are forced to buy beacause they have no quality competition. Make in india is good
B09P564ZTJ,AGQL4UZV6XLH5QKBJPXX5F2SVRDQ,Ben,R30ADKRID5GLDX,8139EU based okayish but low reception,but if the make in india products are simple cheap copies of branded products without any investment in R and D
B09P564ZTJ,AGKF7OIXWGSJTEV3DW2MLSSCFK6Q,Mohseen Qureshi,R32XZQTB1BP0J8,Will not work with new system,without R and D make in india would never be successfull and ousting companies like amazon will only lead to loss for consumers
B09P564ZTJ,AF4F7MWCZXPUGRG54DXLB53MOJPA,Karan,R2NHRHTL743ZMA,Veri good,govt should infact encourage such competition.
B09P564ZTJ,AEUW4Y5YDVZYXKFQ7BOQZ6IL6MPQ,Pranav Anand,R10FKRAEORI9L,Ok product,Amazon basics provides one of the best cables available for charging your phone or connecting devices.As an past customer of many cables from Amazon this cable doesn't also disappoint
B09P564ZTJ,AGKF4F2CY6D6E6FT2SK2ERSQJBIQ,Muthukumar,REVEDLADDDB1V,Access wifi signal.,Supports fast charging for all my Samsung phones.I use Samsung a9pro 2016
B09P564ZTJ,AE3VYASU5PP6DWIZJ66PBLNM4PLQ,Banda Srinivas,R36GKVZB8QEVRH,👍,Samsung s8plus 2017
B07MSLTW8Z,AGVFCAHYGUUYGNODPT4TQQXTUGHQ,ONam,R2GVIPC51M5OO6,very good,which this cable is compatible with .Very sturdy
B07MSLTW8Z,AFWK27A6IAU3NDNZKOC6VSFUPT7Q,Sudhakar P,R353OSCK8VF5E3,Good Product,thick and very long. 6 ftVery affordable pricing. Thanks AmazonI also use a USB c cable for my Samsung s20fe.
B07MSLTW8Z,AEUNRLYPFHSNIUTSTYF72R7XCSMA,Ben,R30ADKRID5GLDX,8139EU based okayish but low reception,Super
B07MSLTW8Z,AGIXZFCBWQFPGYRBGOMZN4HDJ22Q,Mohseen Qureshi,R32XZQTB1BP0J8,Will not work with new system,Product charging is ok.. however it's mere 1 foot in length..  the vendor could have mentioned  correct product description.. there is no need to mislead.. too early to say performance as I have received it today.
B07MSLTW8Z,AFODHW3TDUL5H2EGNF4DOL5KWEHA,Karan,R2NHRHTL743ZMA,Veri good,Good
B07MSLTW8Z,AGQMTHUQSTGTZAMDFWDNAUTLQN4Q,Pranav Anand,R10FKRAEORI9L,Ok product,I have bought many cheap chinese micro usb cable in Rs 50 and Rs 100 of ubon and of many other chinese local companies
B07MSLTW8Z,AE3MQNNHHLUHXURL5S7IAR7JTGNQ,Muthukumar,REVEDLADDDB1V,Access wifi signal.,and none of them worked properly.Finall i decided to go for this.And it is charging as well transferring data
B07MSLTW8Z,AHUAVIIVYTKSFJV2C42QS4BXFOMQ,Banda Srinivas,R36GKVZB8QEVRH,👍,without any issue and i am very happy with my purchaseMy advice : Dont buy
B09N6TTHT6,AECKRXKG6P4WDPQMPD3XPO5ZZ5QA,ONam,R2GVIPC51M5OO6,very good,cheap chinese local cables of.You will have to throw them in dustbean after some time.Better buy this one.
B09N6TTHT6,AF23F2BUJEUNAGZDIOQJKUYF6LAQ,Sudhakar P,R353OSCK8VF5E3,Good Product,ABOUT  AMAZONBASICS:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxAmazon Basics was launched in 2009 & is Amazon’s own inhouse brand for fast moving small electronic consumer goods.Here amazon uses its massive collection of sales data to launch products that are in huge demand & already exist in the market- but at lower prices. Simply put up a similar replica for something successful but at much affordable prices.If something isn’t an immediate hit
B09N6TTHT6,AHRDRWRO47YAE3WV6X6SXN6DJZBA,Ben,R30ADKRID5GLDX,8139EU based okayish but low reception,Amazon pulls it and moves on.Amazon otherwise is like an online marketplace where it provides a portal for various sellers to sell their product BUT with amazonbasics - Amazon is selling its own product at its own marketplace .Here it derives the benefit of eliminating any intermediate distributors or retailers & hence amazonbasics branded products are available for a lower price attracting bulk customers online.As an additional benefit
B09N6TTHT6,AHJ57MLUC2YLYZQKU3CX6UL5PGJQ,Mohseen Qureshi,R1MTTFP4GWHWC8,Will not work with new system,Amazonbasics products are delivered free to prime members & are covered under amazon warranty for all and hence any claim or replacement procedures are highly streamlined & immediately taken care of.ABOUT OUR PRODUCT ( REQUIREMENT vs ACTUAL):xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxI recently purchased a new Qualcomm 3 Qbix car charger & was looking for a cable with USB A to Micro B connector. I listed my priorities under various heads to come up with a conclusion and let us compare the actual product based upon my initial requirements:1.) DATA EXCHANGE:*****************************Since it was to be primarily used for fast mobile devices charging in car
B09N6TTHT6,AGCKYTS6NKAUMR36K3LGAKBK7HLQ,Karan,R2A03DS956BN4T,Veri good,Data exchange capability was not much of my concern. Preference though would surely have been a USB 3 but it didn’t bother me if I could only get a USB 2.0 too.ACTUAL PRODUCT: I did try to copy a movie file just for the sake of testing data exchange and I found it to be pretty well. I did not capture any speed data but then we all know speed of data transfer also varies with the type of data being transferred. The more variety of data being transferred simultaneously the lower will be the speed.2.) LENGTH OF THE CABLE :**************************************Again since I could not afford to have a lengthy loop of cable bunched around my gear knob
